id,campaign_id,metric_date,impressions,clicks,spend,conversions,revenue,likes,shares,saves,comments_count,video_views,profile_visits,created_at
4348,in_camp_0061,2025-06-18,4738,145,114.7,15,2042.82,283,9,4,0,0,21,2025-06-15T21:28:03.516642
4349,in_camp_0061,2025-06-19,3001,113,160.07,13,1457.04,246,30,4,0,0,27,2025-06-15T21:28:03.516648
4350,in_camp_0061,2025-06-20,1886,131,88.01,4,1481.56,269,20,3,0,0,31,2025-06-15T21:28:03.516654
4351,in_camp_0061,2025-06-21,3456,123,77.35,14,1316.88,264,32,6,0,0,43,2025-06-15T21:28:03.516660
4352,in_camp_0061,2025-06-22,3820,144,96.92,4,1170.31,177,29,10,0,0,48,2025-06-15T21:28:03.516666
4353,in_camp_0061,2025-06-23,4239,183,93.32,7,1316.8,369,29,4,0,0,50,2025-06-15T21:28:03.516672
4354,in_camp_0061,2025-06-24,2952,141,127.13,22,1807.56,442,7,3,0,0,46,2025-06-15T21:28:03.516678
4355,in_camp_0062,2025-04-06,184,5,76.12,0,69.57,17,0,0,0,0,1,2025-06-15T21:28:03.516690
4356,in_camp_0062,2025-04-07,122,5,178.48,0,39.37,18,0,0,0,0,0,2025-06-15T21:28:03.516698
4357,in_camp_0062,2025-04-08,77,4,180.17,0,56.15,20,1,0,0,0,1,2025-06-15T21:28:03.516704
4358,in_camp_0062,2025-04-09,222,2,123.47,0,36.37,20,0,0,0,0,0,2025-06-15T21:28:03.516710
4359,in_camp_0062,2025-04-10,97,5,173.19,0,78.43,19,0,0,0,0,1,2025-06-15T21:28:03.516716
4360,in_camp_0062,2025-04-11,190,4,198.77,0,81.95,18,0,0,0,0,0,2025-06-15T21:28:03.516723
4361,in_camp_0062,2025-04-12,121,2,185.09,0,32.03,17,0,0,0,0,1,2025-06-15T21:28:03.516729
4362,in_camp_0062,2025-04-13,175,2,89.2,0,32.86,11,0,0,0,0,1,2025-06-15T21:28:03.516737
4363,in_camp_0062,2025-04-14,178,2,204.72,0,57.28,18,1,0,0,0,0,2025-06-15T21:28:03.516743
4364,in_camp_0062,2025-04-15,212,4,190.38,0,33.56,15,1,0,0,0,0,2025-06-15T21:28:03.516748
4365,in_camp_0062,2025-04-16,191,2,183.84,0,71.76,21,1,0,0,0,1,2025-06-15T21:28:03.516754
4366,in_camp_0062,2025-04-17,103,2,187.33,0,56.89,13,0,0,0,0,0,2025-06-15T21:28:03.516760
4367,in_camp_0062,2025-04-18,109,5,125.85,0,42.38,10,0,1,0,0,1,2025-06-15T21:28:03.516766
4368,in_camp_0062,2025-04-19,160,2,115.27,0,49.69,20,0,0,0,0,0,2025-06-15T21:28:03.516772
4369,in_camp_0063,2025-06-06,7947,472,150.04,16,2088.29,577,18,34,0,2723,82,2025-06-15T21:28:03.516784
4370,in_camp_0063,2025-06-07,5002,474,186.67,9,7954.66,482,63,16,0,2751,66,2025-06-15T21:28:03.516791
4371,in_camp_0063,2025-06-08,9721,485,309.42,14,4114.4,749,31,13,0,2992,122,2025-06-15T21:28:03.516798
4372,in_camp_0063,2025-06-09,9798,488,371.7,6,5614.42,864,65,48,0,2191,170,2025-06-15T21:28:03.516804
4373,in_camp_0063,2025-06-10,8278,352,170.64,8,2799.6,506,21,17,0,2772,98,2025-06-15T21:28:03.516811
4374,in_camp_0063,2025-06-11,4424,544,267.44,14,4338.97,293,56,22,0,1614,77,2025-06-15T21:28:03.516817
4375,in_camp_0063,2025-06-12,5214,519,166.53,17,6178.1,532,64,37,0,2056,121,2025-06-15T21:28:03.516823
4376,in_camp_0063,2025-06-13,6090,208,150.58,11,5435.1,837,24,11,0,3268,98,2025-06-15T21:28:03.516830
4377,in_camp_0063,2025-06-14,8189,377,371.33,16,7040.49,494,43,42,0,3299,75,2025-06-15T21:28:03.516836
4378,in_camp_0063,2025-06-15,8523,537,356.39,9,5290.02,483,58,14,0,3105,137,2025-06-15T21:28:03.516842
4379,in_camp_0063,2025-06-16,7249,249,151.0,16,5410.63,447,68,41,0,1998,161,2025-06-15T21:28:03.516848
4380,in_camp_0063,2025-06-17,7353,479,171.84,6,7343.35,531,44,41,0,1433,175,2025-06-15T21:28:03.516854
4381,in_camp_0063,2025-06-18,5556,355,211.59,15,6446.88,405,39,20,0,3799,135,2025-06-15T21:28:03.516861
4382,in_camp_0063,2025-06-19,3869,560,366.85,5,6792.06,742,26,28,0,2867,82,2025-06-15T21:28:03.516867
4383,in_camp_0064,2025-05-30,2019,39,68.8,3,867.23,65,11,6,0,0,14,2025-06-15T21:28:03.516878
4384,in_camp_0064,2025-05-31,2325,45,148.61,0,808.96,148,6,7,0,0,8,2025-06-15T21:28:03.516885
4385,in_camp_0064,2025-06-01,1399,34,153.57,2,1142.92,148,2,2,0,0,18,2025-06-15T21:28:03.516891
4386,in_camp_0064,2025-06-02,1176,61,87.45,2,478.82,109,10,7,0,0,16,2025-06-15T21:28:03.516897
4387,in_camp_0064,2025-06-03,2273,47,137.58,1,851.59,124,11,2,0,0,14,2025-06-15T21:28:03.516903
4388,in_camp_0064,2025-06-04,1394,24,127.91,1,725.91,153,6,8,0,0,15,2025-06-15T21:28:03.516909
4389,in_camp_0064,2025-06-05,1089,28,170.08,2,431.1,167,10,6,0,0,16,2025-06-15T21:28:03.516922
4390,in_camp_0064,2025-06-06,1428,40,65.14,1,784.65,119,6,2,0,0,11,2025-06-15T21:28:03.516929
4391,in_camp_0064,2025-06-07,830,58,76.29,1,839.15,140,7,7,0,0,9,2025-06-15T21:28:03.516935
4392,in_camp_0064,2025-06-08,1245,23,79.89,2,582.9,70,9,5,0,0,8,2025-06-15T21:28:03.516941
4393,in_camp_0064,2025-06-09,812,21,105.97,1,690.71,114,8,4,0,0,6,2025-06-15T21:28:03.516947
4394,in_camp_0064,2025-06-10,2199,49,70.7,2,630.41,101,7,2,0,0,11,2025-06-15T21:28:03.516953
4395,in_camp_0064,2025-06-11,1099,31,98.43,1,293.67,74,6,3,0,0,6,2025-06-15T21:28:03.516959
4396,in_camp_0064,2025-06-12,2161,51,170.42,0,799.34,81,6,7,0,0,14,2025-06-15T21:28:03.516967
4397,in_camp_0065,2025-04-01,6447,283,121.75,10,973.71,897,16,24,0,0,48,2025-06-15T21:28:03.516980
4398,in_camp_0065,2025-04-02,6552,271,75.69,5,1458.95,1043,12,28,0,0,53,2025-06-15T21:28:03.516986
4399,in_camp_0065,2025-04-03,8542,283,102.72,17,2162.33,716,27,42,0,0,101,2025-06-15T21:28:03.516992
4400,in_camp_0065,2025-04-04,9660,280,84.19,8,489.03,602,8,14,0,0,87,2025-06-15T21:28:03.516999
4401,in_camp_0065,2025-04-05,5482,207,123.31,19,1703.34,1192,35,28,0,0,70,2025-06-15T21:28:03.517005
4402,in_camp_0065,2025-04-06,3636,330,59.46,6,1805.66,403,24,9,0,0,113,2025-06-15T21:28:03.517011
4403,in_camp_0065,2025-04-07,5931,319,98.97,20,1500.66,421,8,22,0,0,50,2025-06-15T21:28:03.517017
4404,in_camp_0065,2025-04-08,7533,348,79.8,20,1546.8,1014,10,35,0,0,104,2025-06-15T21:28:03.517023
4405,in_camp_0065,2025-04-09,6243,318,128.39,18,2145.3,764,17,46,0,0,44,2025-06-15T21:28:03.517029
4406,in_camp_0065,2025-04-10,9269,228,53.93,6,1736.41,1088,28,30,0,0,64,2025-06-15T21:28:03.517037
4407,in_camp_0065,2025-04-11,7409,299,122.65,5,1046.02,1159,29,25,0,0,101,2025-06-15T21:28:03.517043
4408,in_camp_0065,2025-04-12,3397,186,122.39,5,507.7,709,17,31,0,0,56,2025-06-15T21:28:03.517049
4409,in_camp_0065,2025-04-13,5140,195,92.81,16,1752.77,1045,35,12,0,0,71,2025-06-15T21:28:03.517055
4410,in_camp_0065,2025-04-14,4146,336,95.42,18,848.35,682,24,12,0,0,104,2025-06-15T21:28:03.517061
4411,in_camp_0066,2025-03-21,1459,115,225.84,7,1944.7,177,11,2,0,0,38,2025-06-15T21:28:03.517074
4412,in_camp_0066,2025-03-22,2614,141,258.64,6,3247.75,142,5,5,0,0,55,2025-06-15T21:28:03.517081
4413,in_camp_0066,2025-03-23,2444,214,171.33,11,3131.07,198,16,6,0,0,63,2025-06-15T21:28:03.517087
4414,in_camp_0066,2025-03-24,2193,98,266.23,17,1761.38,218,17,7,0,0,33,2025-06-15T21:28:03.517093
4415,in_camp_0066,2025-03-25,1194,135,309.76,13,1083.34,183,13,6,0,0,39,2025-06-15T21:28:03.517099
4416,in_camp_0066,2025-03-26,2643,81,222.72,5,3447.88,137,7,9,0,0,55,2025-06-15T21:28:03.517105
4417,in_camp_0066,2025-03-27,2413,126,357.43,6,3275.36,179,13,9,0,0,26,2025-06-15T21:28:03.517111
4418,in_camp_0066,2025-03-28,1437,157,309.6,5,2407.47,221,4,9,0,0,65,2025-06-15T21:28:03.517117
4419,in_camp_0066,2025-03-29,2362,158,157.7,7,3681.41,238,6,7,0,0,52,2025-06-15T21:28:03.517123
4420,in_camp_0066,2025-03-30,1234,123,201.65,14,2915.43,97,14,2,0,0,35,2025-06-15T21:28:03.517129
4421,in_camp_0066,2025-03-31,2402,150,330.95,13,2939.36,193,8,2,0,0,29,2025-06-15T21:28:03.517135
4422,in_camp_0066,2025-04-01,2815,78,204.07,17,932.41,242,4,5,0,0,33,2025-06-15T21:28:03.517141
4423,in_camp_0066,2025-04-02,1775,126,209.55,8,3786.62,161,13,10,0,0,39,2025-06-15T21:28:03.517147
4424,in_camp_0066,2025-04-03,2390,191,184.91,13,3364.04,215,12,8,0,0,43,2025-06-15T21:28:03.517153
4425,in_camp_0067,2025-06-09,2820,73,53.04,14,632.53,424,10,11,0,0,42,2025-06-15T21:28:03.517165
4426,in_camp_0067,2025-06-10,3123,65,83.79,19,1560.3,357,20,13,0,0,25,2025-06-15T21:28:03.517171
4427,in_camp_0067,2025-06-11,2810,87,84.93,24,861.79,215,25,16,0,0,23,2025-06-15T21:28:03.517177
4428,in_camp_0067,2025-06-12,2319,159,58.98,20,1726.27,217,22,9,0,0,46,2025-06-15T21:28:03.517184
4429,in_camp_0067,2025-06-13,4655,82,80.16,4,1150.83,494,16,4,0,0,36,2025-06-15T21:28:03.517190
4430,in_camp_0067,2025-06-14,2576,64,37.65,22,1139.18,535,34,21,0,0,31,2025-06-15T21:28:03.517196
4431,in_camp_0067,2025-06-15,3877,78,83.08,5,1566.8,508,40,17,0,0,43,2025-06-15T21:28:03.517202
4432,in_camp_0067,2025-06-16,2392,174,46.79,14,675.03,364,27,12,0,0,51,2025-06-15T21:28:03.517208
4433,in_camp_0067,2025-06-17,4803,124,33.93,15,1727.13,452,36,11,0,0,49,2025-06-15T21:28:03.517214
4434,in_camp_0067,2025-06-18,4211,150,71.19,6,942.67,513,46,6,0,0,47,2025-06-15T21:28:03.517220
4435,in_camp_0067,2025-06-19,4461,81,53.31,25,1685.87,329,30,8,0,0,19,2025-06-15T21:28:03.517226
4436,in_camp_0067,2025-06-20,3052,130,43.05,20,983.76,352,46,10,0,0,51,2025-06-15T21:28:03.517237
4437,in_camp_0067,2025-06-21,5197,170,63.27,20,1756.72,523,38,6,0,0,43,2025-06-15T21:28:03.517242
4438,in_camp_0067,2025-06-22,4708,76,55.54,5,859.18,351,22,8,0,0,44,2025-06-15T21:28:03.517248
4439,in_camp_0068,2025-05-04,2556,86,317.91,12,3802.51,646,15,16,0,0,30,2025-06-15T21:28:03.517261
4440,in_camp_0068,2025-05-05,3550,98,243.91,13,1602.35,254,26,9,0,0,21,2025-06-15T21:28:03.517267
4441,in_camp_0068,2025-05-06,5061,36,311.53,7,3691.61,299,22,27,0,0,18,2025-06-15T21:28:03.517273
4442,in_camp_0068,2025-05-07,4381,39,253.44,11,3188.96,455,31,27,0,0,21,2025-06-15T21:28:03.517279
4443,in_camp_0068,2025-05-08,4778,105,230.16,3,2843.71,416,6,18,0,0,12,2025-06-15T21:28:03.517285
4444,in_camp_0068,2025-05-09,4757,53,257.08,12,3433.35,611,20,19,0,0,18,2025-06-15T21:28:03.517291
4445,in_camp_0068,2025-05-10,3908,60,147.16,6,3613.06,544,26,28,0,0,24,2025-06-15T21:28:03.517297
4446,in_camp_0068,2025-05-11,5643,74,161.66,8,2578.13,423,11,10,0,0,19,2025-06-15T21:28:03.517302
4447,in_camp_0068,2025-05-12,5044,83,321.03,4,847.64,397,21,30,0,0,24,2025-06-15T21:28:03.517308
4448,in_camp_0068,2025-05-13,2804,40,255.34,3,2272.25,604,13,25,0,0,31,2025-06-15T21:28:03.517314
4449,in_camp_0068,2025-05-14,5135,89,166.83,13,2151.78,509,9,26,0,0,12,2025-06-15T21:28:03.517320
4450,in_camp_0068,2025-05-15,5330,58,303.99,6,1739.58,237,6,24,0,0,19,2025-06-15T21:28:03.517326
4451,in_camp_0068,2025-05-16,2830,42,125.79,5,2962.94,447,11,15,0,0,17,2025-06-15T21:28:03.517332
4452,in_camp_0068,2025-05-17,4704,44,180.52,11,3726.69,531,17,21,0,0,26,2025-06-15T21:28:03.517339
4453,in_camp_0069,2025-06-14,9369,169,203.83,3,548.32,437,66,28,0,2249,18,2025-06-15T21:28:03.517351
4454,in_camp_0069,2025-06-15,6182,76,95.67,5,1357.75,448,43,31,0,2790,42,2025-06-15T21:28:03.517358
4455,in_camp_0069,2025-06-16,10199,136,201.56,4,819.23,805,41,53,0,1610,32,2025-06-15T21:28:03.517364
4456,in_camp_0069,2025-06-17,6341,144,169.18,15,901.81,349,67,26,0,2308,35,2025-06-15T21:28:03.517371
4457,in_camp_0069,2025-06-18,4341,75,90.28,7,665.75,590,19,34,0,2482,22,2025-06-15T21:28:03.517377
4458,in_camp_0069,2025-06-19,3655,137,185.2,16,647.28,769,53,55,0,3636,17,2025-06-15T21:28:03.517383
4459,in_camp_0069,2025-06-20,6287,134,121.56,3,1100.55,581,84,55,0,3293,36,2025-06-15T21:28:03.517389
4460,in_camp_0069,2025-06-21,7869,95,82.39,3,866.12,542,80,25,0,1813,21,2025-06-15T21:28:03.517396
4461,in_camp_0069,2025-06-22,8292,154,158.73,8,1032.61,495,47,35,0,2302,29,2025-06-15T21:28:03.517402
4462,in_camp_0069,2025-06-23,7153,157,148.38,11,1034.18,591,59,14,0,2535,44,2025-06-15T21:28:03.517408
4463,in_camp_0069,2025-06-24,7468,162,205.02,9,874.4,721,87,32,0,3943,18,2025-06-15T21:28:03.517414
4464,in_camp_0069,2025-06-25,8894,165,104.17,10,1243.74,689,71,18,0,3203,29,2025-06-15T21:28:03.517420
4465,in_camp_0069,2025-06-26,6447,171,222.9,14,1218.88,545,71,37,0,2818,44,2025-06-15T21:28:03.517426
4466,in_camp_0069,2025-06-27,9877,154,183.66,12,873.47,774,88,16,0,2974,31,2025-06-15T21:28:03.517432
4467,in_camp_0070,2025-06-03,3783,199,253.61,11,1979.99,442,17,12,0,1494,30,2025-06-15T21:28:03.517445
4468,in_camp_0070,2025-06-04,4815,103,202.55,3,4296.46,571,22,16,0,1890,39,2025-06-15T21:28:03.517451
4469,in_camp_0070,2025-06-05,5797,153,125.11,9,3522.33,344,18,21,0,1764,33,2025-06-15T21:28:03.517460
4470,in_camp_0070,2025-06-06,4447,142,168.25,5,4195.97,552,11,11,0,1074,57,2025-06-15T21:28:03.517466
4471,in_camp_0070,2025-06-07,3836,125,98.81,6,1803.3,554,30,8,0,1473,22,2025-06-15T21:28:03.517472
4472,in_camp_0070,2025-06-08,5649,126,247.56,7,2023.57,287,19,12,0,1516,57,2025-06-15T21:28:03.517479
4473,in_camp_0070,2025-06-09,2041,69,106.45,9,1781.98,524,15,25,0,1605,22,2025-06-15T21:28:03.517485
4474,in_camp_0070,2025-06-10,5319,95,235.91,11,4857.11,601,13,8,0,972,45,2025-06-15T21:28:03.517491
4475,in_camp_0070,2025-06-11,2376,141,180.38,15,3258.15,637,9,10,0,1129,46,2025-06-15T21:28:03.517497
4476,in_camp_0070,2025-06-12,2079,107,198.92,7,3058.92,586,8,20,0,1360,30,2025-06-15T21:28:03.517505
4477,in_camp_0070,2025-06-13,5413,176,175.62,9,1317.53,420,12,7,0,1797,54,2025-06-15T21:28:03.517511
4478,in_camp_0070,2025-06-14,4897,96,140.3,10,5168.64,543,18,19,0,1503,51,2025-06-15T21:28:03.517517
4479,in_camp_0070,2025-06-15,2094,118,212.83,15,5328.61,241,30,12,0,845,52,2025-06-15T21:28:03.517523
4480,in_camp_0070,2025-06-16,2767,187,156.01,17,4434.94,648,30,24,0,1630,20,2025-06-15T21:28:03.517531
4481,in_camp_0071,2025-03-27,3376,48,68.73,4,3165.43,235,25,14,0,0,29,2025-06-15T21:28:03.517542
4482,in_camp_0071,2025-03-28,2922,91,68.24,6,3332.62,377,8,7,0,0,19,2025-06-15T21:28:03.517549
4483,in_camp_0071,2025-03-29,4237,108,47.84,6,1024.82,211,38,15,0,0,34,2025-06-15T21:28:03.517555
4484,in_camp_0071,2025-03-30,3657,76,42.08,5,2921.67,185,30,24,0,0,18,2025-06-15T21:28:03.517561
4485,in_camp_0071,2025-03-31,1661,54,60.11,2,2508.08,162,34,19,0,0,20,2025-06-15T21:28:03.517567
4486,in_camp_0071,2025-04-01,2627,106,39.97,3,2398.77,174,41,8,0,0,23,2025-06-15T21:28:03.517573
4487,in_camp_0071,2025-04-02,2534,83,32.83,5,3462.86,347,14,23,0,0,20,2025-06-15T21:28:03.517579
4488,in_camp_0071,2025-04-03,4809,40,51.48,6,2117.94,232,37,12,0,0,15,2025-06-15T21:28:03.517585
4489,in_camp_0071,2025-04-04,3413,86,36.59,4,3250.15,370,22,8,0,0,11,2025-06-15T21:28:03.517591
4490,in_camp_0071,2025-04-05,4642,54,63.28,7,1385.07,318,21,22,0,0,34,2025-06-15T21:28:03.517597
4491,in_camp_0071,2025-04-06,4447,109,51.3,6,2884.56,192,45,15,0,0,25,2025-06-15T21:28:03.517603
4492,in_camp_0071,2025-04-07,3502,109,61.55,2,2243.71,151,18,13,0,0,30,2025-06-15T21:28:03.517609
4493,in_camp_0071,2025-04-08,1691,81,67.46,5,2303.33,155,27,9,0,0,28,2025-06-15T21:28:03.517615
4494,in_camp_0071,2025-04-09,2696,53,41.69,6,3148.1,221,20,18,0,0,17,2025-06-15T21:28:03.517621
4495,in_camp_0072,2025-04-27,645,14,120.47,1,339.15,55,1,5,0,0,11,2025-06-15T21:28:03.517632
4496,in_camp_0072,2025-04-28,1026,36,155.5,0,334.63,115,4,7,0,0,5,2025-06-15T21:28:03.517638
4497,in_camp_0072,2025-04-29,925,17,186.08,1,313.23,93,3,3,0,0,5,2025-06-15T21:28:03.517644
4498,in_camp_0072,2025-04-30,1355,26,232.63,1,547.96,100,2,6,0,0,11,2025-06-15T21:28:03.517650
4499,in_camp_0072,2025-05-01,921,25,293.3,1,179.85,104,4,9,0,0,10,2025-06-15T21:28:03.517656
4500,in_camp_0072,2025-05-02,1483,14,232.06,0,308.18,76,3,6,0,0,6,2025-06-15T21:28:03.517662
4501,in_camp_0072,2025-05-03,1073,27,186.24,1,344.45,92,1,1,0,0,6,2025-06-15T21:28:03.517668
4502,in_camp_0072,2025-05-04,771,24,208.56,0,216.21,147,1,8,0,0,6,2025-06-15T21:28:03.517674
4503,in_camp_0072,2025-05-05,1185,25,137.79,0,137.65,98,3,2,0,0,3,2025-06-15T21:28:03.517680
4504,in_camp_0072,2025-05-06,1090,28,278.1,1,433.81,137,1,9,0,0,9,2025-06-15T21:28:03.517686
4505,in_camp_0072,2025-05-07,1168,22,155.69,0,407.19,55,4,4,0,0,7,2025-06-15T21:28:03.517692
4506,in_camp_0072,2025-05-08,1034,25,138.58,1,462.75,100,4,4,0,0,6,2025-06-15T21:28:03.517698
4507,in_camp_0072,2025-05-09,1000,22,249.5,0,271.96,109,3,4,0,0,6,2025-06-15T21:28:03.517704
4508,in_camp_0072,2025-05-10,753,13,305.82,0,475.39,69,3,1,0,0,8,2025-06-15T21:28:03.517710
4509,in_camp_0073,2025-06-01,6679,187,17.74,21,6389.93,401,15,29,0,0,54,2025-06-15T21:28:03.517721
4510,in_camp_0073,2025-06-02,5441,206,11.51,31,2816.02,593,36,39,0,0,36,2025-06-15T21:28:03.517728
4511,in_camp_0073,2025-06-03,6907,183,19.22,23,12923.44,453,27,37,0,0,43,2025-06-15T21:28:03.517734
4512,in_camp_0073,2025-06-04,5736,139,13.78,19,6590.03,416,54,37,0,0,73,2025-06-15T21:28:03.517741
4513,in_camp_0073,2025-06-05,4439,192,17.36,16,9717.09,569,40,8,0,0,42,2025-06-15T21:28:03.517747
4514,in_camp_0073,2025-06-06,6279,112,11.09,19,12315.34,305,31,33,0,0,42,2025-06-15T21:28:03.517753
4515,in_camp_0073,2025-06-07,4150,192,23.91,20,10141.59,580,75,14,0,0,70,2025-06-15T21:28:03.517759
4516,in_camp_0073,2025-06-08,5531,104,20.92,22,7462.88,520,25,20,0,0,53,2025-06-15T21:28:03.517767
4517,in_camp_0073,2025-06-09,8768,185,17.58,18,11676.1,560,37,21,0,0,60,2025-06-15T21:28:03.517773
4518,in_camp_0073,2025-06-10,3492,218,8.51,16,10479.85,223,67,25,0,0,72,2025-06-15T21:28:03.517779
4519,in_camp_0073,2025-06-11,5056,230,9.81,33,6619.17,391,27,46,0,0,65,2025-06-15T21:28:03.517785
4520,in_camp_0073,2025-06-12,3871,145,11.36,25,12559.5,266,18,30,0,0,42,2025-06-15T21:28:03.517791
4521,in_camp_0073,2025-06-13,6934,115,19.36,24,7776.92,375,43,30,0,0,30,2025-06-15T21:28:03.517796
4522,in_camp_0073,2025-06-14,8491,202,9.34,28,12373.64,299,38,32,0,0,51,2025-06-15T21:28:03.517802
4523,in_camp_0074,2025-05-22,6398,323,29.37,8,347.61,339,38,10,0,1888,85,2025-06-15T21:28:03.517814
4524,in_camp_0074,2025-05-23,2832,260,49.1,9,654.25,514,27,9,0,2276,69,2025-06-15T21:28:03.517821
4525,in_camp_0074,2025-05-24,3700,316,22.37,4,1551.44,232,71,12,0,1793,84,2025-06-15T21:28:03.517828
4526,in_camp_0074,2025-05-25,5555,180,31.63,9,803.97,570,22,8,0,1863,83,2025-06-15T21:28:03.517836
4527,in_camp_0074,2025-05-26,5140,170,57.53,6,1623.28,276,67,9,0,2063,71,2025-06-15T21:28:03.517843
4528,in_camp_0074,2025-05-27,6871,155,26.74,2,996.92,405,45,18,0,2177,90,2025-06-15T21:28:03.517849
4529,in_camp_0074,2025-05-28,6706,274,36.91,4,780.27,276,46,13,0,2898,96,2025-06-15T21:28:03.517855
4530,in_camp_0074,2025-05-29,5598,329,28.5,5,1055.95,349,19,17,0,2811,57,2025-06-15T21:28:03.517862
4531,in_camp_0074,2025-05-30,5690,194,48.7,9,939.27,671,23,4,0,2839,80,2025-06-15T21:28:03.517868
4532,in_camp_0074,2025-05-31,5277,200,58.94,6,1073.89,368,60,5,0,1316,60,2025-06-15T21:28:03.517874
4533,in_camp_0074,2025-06-01,4453,136,28.23,8,1100.58,545,52,13,0,1422,44,2025-06-15T21:28:03.517885
4534,in_camp_0074,2025-06-02,3192,309,40.25,10,791.62,283,18,6,0,1402,70,2025-06-15T21:28:03.517892
4535,in_camp_0074,2025-06-03,4204,213,27.26,2,366.09,346,28,4,0,1536,35,2025-06-15T21:28:03.517898
4536,in_camp_0074,2025-06-04,3111,302,20.97,2,812.73,617,31,18,0,2621,64,2025-06-15T21:28:03.517904
4537,in_camp_0075,2025-04-20,1571,84,213.87,4,394.21,230,12,10,0,0,26,2025-06-15T21:28:03.517916
4538,in_camp_0075,2025-04-21,1598,70,134.81,1,503.85,227,9,14,0,0,25,2025-06-15T21:28:03.517922
4539,in_camp_0075,2025-04-22,2418,61,193.98,3,213.38,262,11,11,0,0,25,2025-06-15T21:28:03.517928
4540,in_camp_0075,2025-04-23,1781,75,95.06,2,114.07,290,4,16,0,0,10,2025-06-15T21:28:03.517934
4541,in_camp_0075,2025-04-24,1998,46,266.34,3,257.04,139,11,19,0,0,14,2025-06-15T21:28:03.517941
4542,in_camp_0075,2025-04-25,3324,66,157.7,2,388.97,188,4,8,0,0,10,2025-06-15T21:28:03.517947
4543,in_camp_0075,2025-04-26,2306,63,122.46,3,262.52,309,11,11,0,0,27,2025-06-15T21:28:03.517953
4544,in_camp_0075,2025-04-27,1362,87,257.52,3,357.78,188,2,17,0,0,19,2025-06-15T21:28:03.517959
4545,in_camp_0075,2025-04-28,1686,51,267.12,4,401.22,131,3,19,0,0,30,2025-06-15T21:28:03.517965
4546,in_camp_0075,2025-04-29,2352,62,267.2,4,371.48,276,14,14,0,0,22,2025-06-15T21:28:03.517971
4547,in_camp_0075,2025-04-30,2257,94,125.81,3,262.03,197,13,20,0,0,17,2025-06-15T21:28:03.517977
4548,in_camp_0075,2025-05-01,3215,51,128.94,1,161.35,126,9,14,0,0,29,2025-06-15T21:28:03.517983
4549,in_camp_0075,2025-05-02,1897,69,212.77,2,359.7,169,10,18,0,0,17,2025-06-15T21:28:03.517989
4550,in_camp_0075,2025-05-03,1188,50,152.92,2,501.88,138,15,16,0,0,27,2025-06-15T21:28:03.517995
4551,in_camp_0076,2025-06-05,1105,16,64.63,2,383.62,140,9,11,0,601,3,2025-06-15T21:28:03.518006
4552,in_camp_0076,2025-06-06,1432,20,77.04,2,479.71,182,2,8,0,869,7,2025-06-15T21:28:03.518013
4553,in_camp_0076,2025-06-07,1591,13,80.06,1,149.59,145,7,9,0,552,2,2025-06-15T21:28:03.518019
4554,in_camp_0076,2025-06-08,1975,24,160.66,1,327.22,118,9,3,0,375,4,2025-06-15T21:28:03.518026
4555,in_camp_0076,2025-06-09,1849,9,103.28,1,521.87,177,7,3,0,765,4,2025-06-15T21:28:03.518032
4556,in_camp_0076,2025-06-10,1204,26,94.09,2,386.59,77,8,2,0,682,6,2025-06-15T21:28:03.518040
4557,in_camp_0076,2025-06-11,1784,25,66.12,2,314.63,155,8,10,0,416,7,2025-06-15T21:28:03.518046
4558,in_camp_0076,2025-06-12,1327,10,66.29,1,519.49,67,4,11,0,393,4,2025-06-15T21:28:03.518052
4559,in_camp_0076,2025-06-13,2320,15,144.65,1,425.78,149,10,9,0,384,3,2025-06-15T21:28:03.518059
4560,in_camp_0076,2025-06-14,2074,14,143.41,3,320.81,103,5,2,0,382,3,2025-06-15T21:28:03.518065
4561,in_camp_0076,2025-06-15,1239,17,163.05,2,427.12,89,9,3,0,859,3,2025-06-15T21:28:03.518071
4562,in_camp_0076,2025-06-16,1414,21,129.44,2,239.26,78,2,7,0,395,5,2025-06-15T21:28:03.518077
4563,in_camp_0076,2025-06-17,1406,9,129.59,4,334.1,195,2,6,0,655,3,2025-06-15T21:28:03.518083
4564,in_camp_0076,2025-06-18,1847,26,91.27,4,478.03,103,6,4,0,685,7,2025-06-15T21:28:03.518089
4565,in_camp_0077,2025-04-29,3698,135,349.68,32,16252.1,489,40,26,0,0,34,2025-06-15T21:28:03.518101
4566,in_camp_0077,2025-04-30,4751,234,272.32,37,3663.01,686,29,36,0,0,68,2025-06-15T21:28:03.518107
4567,in_camp_0077,2025-05-01,3977,275,125.47,35,15195.5,429,28,11,0,0,57,2025-06-15T21:28:03.518113
4568,in_camp_0077,2025-05-02,6213,270,247.88,29,4023.08,749,33,18,0,0,72,2025-06-15T21:28:03.518120
4569,in_camp_0077,2025-05-03,5618,199,289.02,31,10810.95,360,14,33,0,0,36,2025-06-15T21:28:03.518126
4570,in_camp_0077,2025-05-04,6599,188,123.48,14,11909.2,763,41,36,0,0,52,2025-06-15T21:28:03.518132
4571,in_camp_0077,2025-05-05,6370,275,157.93,25,8700.42,325,51,12,0,0,65,2025-06-15T21:28:03.518139
4572,in_camp_0077,2025-05-06,6405,263,133.91,31,3348.72,710,15,39,0,0,60,2025-06-15T21:28:03.518145
