id,campaign_id,comment_id,comment_text,sentiment_score,username,likes,replies,created_at
1216,fa_camp_0244,comment_339833,Exciting! This could really change the way we do business in South Africa!,0.9,sandy22,1,0,2025-05-30T04:50:49.054466
1217,fa_camp_0244,comment_385041,AI is definitely the future of marketing. Looking forward to trying it out!,0.85,techguy88,1,2,2025-06-13T14:04:13.725098
1218,fa_camp_0244,comment_569973,"Not sure if AI can fully replace human creativity, though.",0.1,realist101,2,2,2025-06-03T23:34:37.081404
1219,fa_camp_0244,comment_781903,"Interesting concept, but will it really deliver results for smaller businesses?",0.2,curiousmind,0,0,2025-06-05T07:23:13.202092
1220,fa_camp_0244,comment_965218,"AI sounds great, but I worry about job losses in marketing.",-0.5,worriedworker,3,0,2025-06-12T03:27:02.655647
1221,fa_camp_0245,comment_437358,This is exactly what our small business needs! Excited to see how AI can enhance our marketing strategies.,0.9,happycustomer,4,0,2025-05-21T10:06:08.435586
1222,fa_camp_0245,comment_825360,"Sounds interesting, but I've heard mixed reviews about AI in marketing. Curious to see how it performs in SA.",0.0,neutralobserver,13,0,2025-05-28T08:31:34.036252
1223,fa_camp_0245,comment_966942,"I love the idea of tailored solutions, but I hope they really understand our local market's dynamics.",0.5,thoughtfulmarketer,14,0,2025-05-29T08:58:32.537809
1224,fa_camp_0245,comment_220202,Not sure if AI can truly capture the South African essence. Marketing is still about human connection.,-0.4,realist101,19,0,2025-06-06T11:55:05.005062
1225,fa_camp_0245,comment_293660,This could revolutionize how we market in South Africa! Can't wait to give it a try.,0.85,excitedentrepreneur,3,0,2025-06-04T07:16:15.134887
1226,fa_camp_0246,comment_810520,Excited to learn how AI can boost our business! Looking forward to the live stream!,0.9,userA,50,0,2025-05-29T07:15:40.825253
1227,fa_camp_0246,comment_252154,Interesting topic! I think AI has a lot of potential for South African businesses.,0.7,businessGuru,60,0,2025-05-21T18:59:37.167083
1228,fa_camp_0246,comment_658235,I wonder how practical these AI solutions will be for small businesses.,0.0,curiousMind,3,0,2025-05-22T07:27:45.089252
1229,fa_camp_0246,comment_725153,Not sure if AI is the answer for everyone. Seems a bit overhyped.,-0.3,skepticalUser,32,0,2025-05-27T09:48:37.304694
1230,fa_camp_0246,comment_530361,I hope this doesn't just turn into a sales pitch. Looking for real solutions!,-0.5,realTalk,20,0,2025-05-19T00:50:15.352611
1231,fa_camp_0247,comment_446489,Can't wait to learn how AI can improve my marketing efforts! Sounds exciting!,0.9,user456,34,0,2025-05-29T04:14:21.771521
1232,fa_camp_0247,comment_867300,Interesting topic! I'll join to see what insights come up. AI is the future.,0.7,user789,41,0,2025-05-20T02:33:16.864663
1233,fa_camp_0247,comment_509648,I hope this live stream provides practical examples. Can be hit or miss sometimes.,0.0,user101,49,0,2025-06-10T18:26:00.639521
1234,fa_camp_0247,comment_124126,Not another AI webinar... They never deliver real value! I'll pass on this one.,-0.6,user202,25,0,2025-05-26T06:25:24.030997
1235,fa_camp_0247,comment_279504,"AI is cool, but I've heard it all before. Let's see if this one is different.",-0.2,user303,54,0,2025-05-18T00:59:29.320644
1236,fa_camp_0248,comment_685153,I'm really excited to learn about AI marketing! This is the future!,0.9,userA,41,0,2025-05-25T13:16:27.575039
1237,fa_camp_0248,comment_142161,Looking forward to the insights. AI is changing the game for businesses here.,0.7,userB,65,0,2025-05-24T06:49:02.497094
1238,fa_camp_0248,comment_194331,"Sounds interesting, but I'm not sure how it applies to my small business.",0.0,userC,86,3,2025-06-12T22:02:49.061661
1239,fa_camp_0248,comment_473524,Hope this isn't just another overhyped topic. Let's see some real examples!,-0.2,userD,52,0,2025-06-12T09:48:45.495380
1240,fa_camp_0248,comment_878806,AI marketing seems complicated. I hope you break it down for us.,0.3,userE,39,0,2025-06-02T11:54:22.207672
1241,fa_camp_0249,comment_769782,Can't wait to learn more about intelligent marketing! This is going to be so insightful.,0.9,user1,2,0,2025-05-29T09:03:01.480585
1242,fa_camp_0249,comment_900483,Interesting topic! Looking forward to the discussion and new ideas.,0.7,user2,7,0,2025-05-19T04:10:57.581541
1243,fa_camp_0249,comment_330608,Hoping for some practical examples during the stream. Sounds promising!,0.6,user3,15,0,2025-06-02T18:48:07.355587
1244,fa_camp_0249,comment_940004,"Not sure if this is really relevant to my business, but I might check it out.",0.2,user4,10,3,2025-06-02T02:42:01.195557
1245,fa_camp_0249,comment_798735,Another marketing talk? Seems repetitive. Hope it’s different this time.,-0.5,user5,12,0,2025-06-05T00:53:35.343328
1246,fa_camp_0250,comment_937946,I'm excited to see how AI can improve our marketing efforts! Count me in!,0.9,marketingGuru,13,0,2025-06-06T08:23:34.140684
1247,fa_camp_0250,comment_103332,Interesting topic! I wonder how practical these AI applications will be for small businesses.,0.2,curiousCat,20,0,2025-06-08T09:35:06.015683
1248,fa_camp_0250,comment_196277,"AI might be the future, but I'm skeptical about its impact on creativity in marketing.",-0.5,creativeMind,6,3,2025-05-20T16:47:30.976841
1249,fa_camp_0250,comment_962401,Looking forward to learning about the latest AI trends for businesses in SA!,0.7,techFan,15,0,2025-06-11T09:55:19.895323
1250,fa_camp_0250,comment_282780,Not sure if AI will really help businesses like mine. Let's see!,0.1,doubtfulDave,22,0,2025-06-09T11:46:46.188252
1251,in_camp_0001,comment_435723,This AI-driven lead generation tool sounds promising for local businesses! Excited to see how it works.,0.9,sarah_za,18,0,2025-06-05T16:20:44.044171
1252,in_camp_0001,comment_738103,I've been looking for effective lead generation strategies. This could be a game changer for us!,0.85,james_b,8,1,2025-06-04T20:43:45.844513
1253,in_camp_0001,comment_300395,"Interesting concept, but I wonder how it compares to other methods we've tried.",0.3,curious_entrepreneur,10,0,2025-05-30T05:30:24.643872
1254,in_camp_0001,comment_306971,Not sure if AI is the answer for our industry. I'm skeptical about automated solutions.,-0.4,frustrated_biz,13,0,2025-05-18T04:48:26.927901
1255,in_camp_0001,comment_249396,I hope this includes support for small businesses! We need all the help we can get.,0.7,smallbiz_lover,22,1,2025-05-21T23:38:12.601981
1256,in_camp_0002,comment_183306,This sounds promising! Excited to see how AI can help us reach more clients.,0.9,user456,18,0,2025-05-19T13:17:31.563011
1257,in_camp_0002,comment_685420,"Interesting concept, but I wonder about the accuracy of AI in understanding our market.",0.2,curiousUser,25,1,2025-05-18T01:54:59.638899
1258,in_camp_0002,comment_542730,"AI has potential for lead generation, but how will it perform in our unique environment?",0.1,marketAnalyst,30,0,2025-05-29T14:22:39.325633
1259,in_camp_0002,comment_232248,I love the idea! AI can really elevate our sales strategies.,0.85,happyClient,25,0,2025-05-26T18:38:29.913984
1260,in_camp_0002,comment_827896,"Hyped about AI, but it feels like just another trend. Will it really deliver results?",-0.3,skepticUser,7,0,2025-06-11T03:41:34.755260
1261,in_camp_0003,comment_821237,This sounds like a game changer for South African businesses! Excited to see how AI can drive our growth.,0.9,businessguru,8,0,2025-05-18T00:49:07.944560
1262,in_camp_0003,comment_945715,Interesting concept! I wonder how it will play out in our local market. AI could be the future.,0.5,curiousmind,17,2,2025-05-31T14:25:17.673241
1263,in_camp_0003,comment_679122,AI? Really? I hope this doesn't lead to more job losses. We need to think about people's livelihoods.,-0.6,realtalk,17,0,2025-06-11T08:45:14.697940
1264,in_camp_0003,comment_401221,Awesome initiative! It’s about time we embrace technology to boost our economy.,0.85,techlover,15,0,2025-05-30T08:50:54.070625
1265,in_camp_0003,comment_867993,Not sure if AI can really deliver what it promises. Let’s see the results first.,0.2,skeptical,28,0,2025-06-08T07:57:15.986205
1266,in_camp_0004,comment_610159,Impressive demo! AI really does revolutionize the way we generate leads. Excited to see more!,0.9,user123,37,2,2025-05-22T23:35:17.683590
1267,in_camp_0004,comment_885314,Interesting approach to lead generation. Would love to see real-world examples of success with this AI.,0.5,curious_user,35,0,2025-06-15T14:53:30.468734
1268,in_camp_0004,comment_123136,Not sure how AI can beat traditional methods. Would need to see more proof before jumping in.,-0.3,skeptic101,45,0,2025-05-20T01:48:29.060951
1269,in_camp_0004,comment_520684,This is game-changing! AI can streamline the process and drive better results. Well done!,0.85,marketing_guru,49,0,2025-05-17T05:18:32.851599
1270,in_camp_0004,comment_732648,"Looks promising, but I'm curious about the cost and integration with current systems.",0.4,inquisitive_john,43,0,2025-05-21T18:39:29.185185
1271,in_camp_0005,comment_259976,This sounds promising! Excited to see how AI can boost our lead generation.,0.9,leadGuru,48,0,2025-06-03T04:45:13.175092
1272,in_camp_0005,comment_132815,Curious to learn more about these AI-driven solutions. What's the cost involved?,0.2,infoSeeker,81,0,2025-05-28T22:30:08.668047
1273,in_camp_0005,comment_744432,I hope this doesn't just add another layer of complexity to the process.,-0.3,skepticalSandy,44,0,2025-06-11T08:26:43.256861
1274,in_camp_0005,comment_830179,Yes! We need fresh ideas to enhance our lead generation. Let's go!,0.85,enthusiasticEva,56,1,2025-05-22T14:45:58.277730
1275,in_camp_0005,comment_317390,Interesting approach. Not sure how effective AI will be for our smaller business.,0.1,smallBizOwner,69,0,2025-06-12T10:29:03.168576
1276,in_camp_0006,comment_774962,This is exactly what our business needs! Excited to see AI in action.,0.9,user456,68,1,2025-05-25T11:20:24.221850
1277,in_camp_0006,comment_692579,"Interesting concept, but how well does it work for small businesses in SA?",0.0,user789,69,0,2025-05-30T13:29:26.420005
1278,in_camp_0006,comment_402019,I've seen mixed results with AI tools before. Can it really help?,-0.2,user321,77,0,2025-06-12T11:54:31.953694
1279,in_camp_0006,comment_224250,AI is revolutionizing marketing! Can't wait to implement this in our strategies.,0.85,user654,6,0,2025-05-22T02:29:10.821068
1280,in_camp_0006,comment_197768,"Looks promising, but would love to see local case studies showing effectiveness.",0.5,user987,62,0,2025-05-23T10:23:37.242897
1281,in_camp_0007,comment_441892,This AI-powered tool is exactly what we need to connect better with our customers!,0.9,user1,30,0,2025-05-24T23:11:50.783588
1282,in_camp_0007,comment_108656,Interesting approach! Curious to see how it actually works in real scenarios.,0.5,user2,66,0,2025-05-26T04:28:35.282515
1283,in_camp_0007,comment_942167,"Sounds promising, but will it really understand the unique needs of every community?",0.0,user3,16,0,2025-05-31T16:55:21.700102
1284,in_camp_0007,comment_114216,I think these AI tools can miss the human touch in customer interactions.,-0.6,user4,42,0,2025-05-29T17:09:47.216329
1285,in_camp_0007,comment_580937,Excited to see how this evolves! Understanding customers is key to success.,0.8,user5,5,0,2025-05-21T05:12:41.045758
1286,in_camp_0008,comment_867130,This is a game changer for local businesses! Excited to see how AI can personalize services.,0.9,userA,21,0,2025-06-03T12:25:23.635182
1287,in_camp_0008,comment_478379,AI and personalization will really help businesses stand out in a competitive market.,0.7,userB,55,0,2025-05-25T06:07:22.151243
1288,in_camp_0008,comment_182362,"Interesting perspective, but how can smaller businesses afford these AI tools?",0.0,userC,49,0,2025-06-13T19:09:29.780391
1289,in_camp_0008,comment_432408,Not convinced that AI can truly understand local culture and preferences.,-0.5,userD,24,0,2025-06-11T20:41:06.025625
1290,in_camp_0008,comment_870711,"Personalization with AI sounds great, but we need to discuss ethics and privacy first.",-0.2,userE,16,0,2025-06-10T17:20:20.113513
1291,in_camp_0009,comment_903615,Exciting to see AI shaping our businesses! This could really boost growth in South Africa!,0.9,sara_za,1,3,2025-06-04T16:23:51.397148
1292,in_camp_0009,comment_152695,Not sure how AI will impact small businesses. Need more clarity on this.,0.0,john_doe,43,0,2025-06-15T10:46:40.294174
1293,in_camp_0009,comment_204263,AI targeting sounds promising! I hope it leads to more personalized experiences for customers.,0.85,thandi_23,17,0,2025-05-20T02:12:34.605706
1294,in_camp_0009,comment_867457,Feels like another trend. Will it really deliver results or just hype?,-0.5,skeptic_99,8,0,2025-06-06T16:52:38.111437
1295,in_camp_0009,comment_819721,"Overall, I'm cautiously optimistic. We need to adapt to tech innovations like this!",0.6,musiqfan,25,0,2025-06-05T04:54:30.016113
1296,in_camp_0010,comment_265985,Absolutely! AI can transform how we connect with consumers in South Africa.,0.9,user1,31,2,2025-06-04T09:41:09.038347
1297,in_camp_0010,comment_209210,Interesting perspective! I'm curious about how AI will impact local businesses.,0.5,user2,45,0,2025-06-07T03:02:36.423075
1298,in_camp_0010,comment_142120,I hope it doesn't take away jobs. AI needs to complement human creativity!,-0.4,user3,47,0,2025-06-04T11:35:16.540842
1299,in_camp_0010,comment_283990,Excited to see how AI will change the marketing landscape here!,0.85,user4,27,1,2025-05-21T05:19:10.608440
1300,in_camp_0010,comment_244022,Not sure if AI can truly grasp our unique market dynamics.,0.2,user5,53,1,2025-05-19T04:36:09.404903
1301,in_camp_0011,comment_231081,Exciting to see how AI is changing the game for businesses in South Africa!,0.9,user1,1,0,2025-05-21T14:41:26.289791
1302,in_camp_0011,comment_803658,Interesting concept. I wonder how effective these AI strategies really are in practice.,0.0,user2,24,0,2025-05-21T10:03:36.533659
1303,in_camp_0011,comment_411206,"AI can definitely help streamline lead generation, but not all businesses can afford it.",-0.5,user3,29,0,2025-06-13T02:50:30.771788
1304,in_camp_0011,comment_489842,Amazing innovations! Can't wait to see more success stories from local businesses using AI.,0.85,user4,20,0,2025-06-10T02:30:58.020568
1305,in_camp_0011,comment_217122,"This sounds promising, but I hope it doesn't replace personal touch in business.",-0.3,user5,20,0,2025-05-26T20:32:03.133292
1306,in_camp_0012,comment_982873,Absolutely loved the testimonials! It's inspiring to see real results from businesses using AI.,0.9,user456,75,1,2025-05-16T23:19:49.311452
1307,in_camp_0012,comment_344258,Interesting approach! I wonder how it compares to traditional methods.,0.0,curious_one,37,0,2025-05-31T15:40:15.952435
1308,in_camp_0012,comment_602135,"I don't see how AI can replace human efforts completely. Just another fad, if you ask me.",-0.7,doubter99,61,0,2025-05-17T00:48:13.710981
1309,in_camp_0012,comment_169630,This looks promising! Can't wait to see more businesses thriving with this technology.,0.85,techlover,70,0,2025-05-20T10:16:10.357654
1310,in_camp_0012,comment_464775,"Decent results, but I need to see more proof before considering it for my business.",0.2,pragmatic_user,25,0,2025-06-14T18:12:22.748905
1311,in_camp_0013,comment_273413,"Wow, I never realized how much AI could improve lead generation! Loving these results!",0.9,happyclient,24,0,2025-05-26T17:43:38.690182
1312,in_camp_0013,comment_923199,AI seems to be the future. Interested to see how it plays out in my industry.,0.3,curiousguy,14,0,2025-05-17T05:45:48.514937
1313,in_camp_0013,comment_568064,"The journey of implementing AI sounds intriguing, but can it really deliver?",0.1,skeptical123,6,2,2025-05-25T06:02:56.728357
1314,in_camp_0013,comment_795272,Impressed by the testimonials! Can't wait to join the AI revolution in my business.,0.85,optimisticowner,20,0,2025-06-08T01:24:36.941765
1315,in_camp_0013,comment_362780,Seems like just another trend. AI might not be for every business.,-0.5,cautiousmike,16,0,2025-05-30T03:36:40.916110
1316,in_camp_0014,comment_657966,Absolutely love hearing these success stories! AI is changing the game for entrepreneurs.,0.9,joyful_entrepreneur,2,0,2025-06-02T01:10:20.978181
1317,in_camp_0014,comment_835510,Interesting insights on AI usage. It's inspiring to see innovation in our country.,0.6,curious_mind,2,0,2025-05-26T16:43:58.718330
1318,in_camp_0014,comment_988305,"I guess AI has its benefits, but I'm skeptical about its long-term impact on jobs.",0.0,realist2023,32,0,2025-06-07T09:32:58.092371
1319,in_camp_0014,comment_670919,"These stories are great, but not everyone can access AI tools. Let's not forget that.",-0.3,thoughtful_voice,11,0,2025-06-11T08:43:45.041453
1320,in_camp_0014,comment_936326,Incredible to see South African entrepreneurs leading the way with AI! Proud moment!,0.85,proudsa,32,0,2025-05-26T01:23:57.132633
1321,in_camp_0015,comment_546440,Absolutely love how AI simplifies lead generation! It's a game changer for South African businesses.,0.9,happyuser1,15,0,2025-05-17T05:20:09.566111
1322,in_camp_0015,comment_690459,Interesting approach to marketing. I wonder how effective it really is for smaller companies.,0.0,curiousmind,19,3,2025-05-25T18:17:29.685576
1323,in_camp_0015,comment_459404,"Finally, something that takes the hassle out of finding leads. Kudos to AI!",0.85,techlover99,42,0,2025-06-07T08:40:25.326639
1324,in_camp_0015,comment_810816,I’m not sure if AI can fully replace traditional methods. There’s still a human touch needed.,-0.3,skeptic007,15,0,2025-06-13T17:52:35.559967
1325,in_camp_0015,comment_718821,Seems like a great tool for those who can afford it. Hope it's accessible for everyone!,0.5,fairplay,54,0,2025-05-24T19:41:50.174512
1326,in_camp_0016,comment_971361,It's amazing to see how South African businesses are embracing AI! Innovation is the future!,0.9,techlover,82,1,2025-06-10T00:20:03.388593
1327,in_camp_0016,comment_579603,"AI can definitely improve efficiency, but I hope it doesn't replace too many jobs.",0.4,concernedcitizen,12,0,2025-05-21T00:26:11.543413
1328,in_camp_0016,comment_925330,"Interesting to see AI applications in our industries. Slow progress, but it's a start!",0.5,curiousmind,28,0,2025-06-12T06:59:22.088969
1329,in_camp_0016,comment_240064,Not sure how useful AI is for all businesses. Some sectors might struggle with it.,-0.3,skeptic,2,0,2025-06-11T22:25:34.555087
1330,in_camp_0016,comment_393350,Proud to see our local companies innovating with AI tech! Let's keep pushing forward!,0.95,proudsouthafrican,59,0,2025-06-14T23:40:28.650973
1331,in_camp_0017,comment_452321,Incredible to see local businesses thriving! Proud to support South African innovation.,0.9,proudSA,52,0,2025-06-07T18:07:11.457983
1332,in_camp_0017,comment_990575,"This is an interesting campaign, but I wonder how many companies actually benefit long-term.",0.0,curiousmind,10,3,2025-06-10T00:50:13.156243
1333,in_camp_0017,comment_794029,Love hearing these success stories! It motivates me to push my own business forward.,0.85,inspiredEntrepreneur,8,0,2025-05-24T10:31:57.958881
1334,in_camp_0017,comment_657401,"Good effort, but I feel like some stories might be exaggerated.",-0.3,skepticalViewer,55,0,2025-05-20T21:33:48.833245
1335,in_camp_0017,comment_694462,These testimonials are uplifting! It's great to see what South African companies are achieving.,0.7,supportlocal,40,0,2025-06-14T06:48:12.570086
1336,in_camp_0018,comment_179958,Incredible to see how AI is changing the game for entrepreneurs in South Africa!,0.9,entrepreneur101,10,0,2025-05-29T19:08:12.638625
1337,in_camp_0018,comment_769879,"AI has potential, but it also presents challenges that we need to navigate carefully.",0.0,neutralobserver,7,0,2025-06-10T12:37:09.832215
1338,in_camp_0018,comment_237406,Love hearing these success stories! So inspiring to see local businesses thrive with innovation.,0.85,inspiredSA,6,0,2025-06-13T19:44:24.734976
1339,in_camp_0018,comment_296833,Not sure if AI will really help everyone in the long run. Still skeptical.,-0.5,doubtingthomas,0,0,2025-06-14T07:01:54.123152
1340,in_camp_0018,comment_683740,"These testimonials are nice, but we need more real-world examples to understand its impact.",0.2,curiousmind,11,1,2025-05-27T11:27:02.741485
1341,in_camp_0019,comment_530445,It's inspiring to see local businesses thriving! This campaign showcases the real spirit of South Africa!,0.9,happycustomer,56,3,2025-05-24T22:32:41.725954
1342,in_camp_0019,comment_228483,These testimonials reflect the hard work of our entrepreneurs. Proud to support local!,0.85,localhero,45,0,2025-05-29T17:18:18.952995
1343,in_camp_0019,comment_546750,"Interesting campaign, but I wonder if all the stories are truly authentic.",0.0,curiousmind,60,0,2025-06-08T18:12:17.525182
1344,in_camp_0019,comment_561825,Not convinced that a few businesses represent the entire local scene. There are many struggles too.,-0.3,realist,59,2,2025-05-25T20:23:33.004767
1345,in_camp_0019,comment_784560,This is just a marketing gimmick. Many businesses are still struggling. Where's the real support?,-0.6,skepticalviewer,48,0,2025-05-29T12:09:48.827065
1346,in_camp_0020,comment_170342,Amazing to see South African businesses embracing AI! It’s about time we catch up to global innovation.,0.9,techlover,36,2,2025-05-31T17:21:52.503616
1347,in_camp_0020,comment_312233,Interesting article! AI is really changing the game for many industries.,0.6,curiousmind,18,3,2025-05-23T03:01:35.087871
1348,in_camp_0020,comment_733998,"AI is great, but it’s also important to consider job losses. Balance is key!",0.0,concernedcitizen,5,1,2025-05-19T08:26:29.588408
1349,in_camp_0020,comment_212336,This is just another trend that will fade away. Let's see if it really lasts!,-0.5,realist13,21,0,2025-06-12T04:07:37.300886
1350,in_camp_0020,comment_690038,I’m excited to see local businesses using AI to thrive! Proud of our innovators.,0.85,proudsa,12,0,2025-05-17T22:25:42.687672
1351,in_camp_0021,comment_814041,Excited to see how AI can help local businesses grow! Our SMEs deserve this!,0.9,happybuyer,11,0,2025-05-17T23:24:31.624277
1352,in_camp_0021,comment_788290,Interesting approach to marketing! Can’t wait to learn more about its applications.,0.7,curious_marketer,10,0,2025-06-03T22:44:20.535485
1353,in_camp_0021,comment_641616,I wonder how effective this really is for small businesses. Lots of hype around AI.,0.0,skeptical_sam,10,0,2025-06-15T09:05:21.510339
1354,in_camp_0021,comment_122058,"Sounds promising, but I hope it's not just another marketing gimmick. Let’s see real results!",-0.3,realist_jane,1,3,2025-05-18T15:24:38.319433
1355,in_camp_0021,comment_964112,I’m not sure this will work in all sectors. It might favor only certain types of businesses.,-0.5,cautious_cathy,14,0,2025-05-19T19:12:33.363017
1356,in_camp_0022,comment_968910,This could really help small businesses thrive! Excited to see how AI can make a difference.,0.9,happycamper,5,0,2025-06-07T21:50:02.820130
1357,in_camp_0022,comment_620830,Interesting concept! I wonder how this will actually work in practice for local businesses.,0.2,curiousmind,3,0,2025-05-28T03:45:02.341039
1358,in_camp_0022,comment_654936,Sounds like a great step forward for marketing! I hope it’s affordable for small companies.,0.7,smallbizlover,1,0,2025-06-02T19:56:09.315809
1359,in_camp_0022,comment_826308,Not sure if AI can truly understand our local market needs.,-0.4,skeptic,7,0,2025-05-24T07:29:20.742729
1360,in_camp_0022,comment_775046,Looking forward to seeing the real-world impact of these AI solutions!,0.6,optimist123,3,0,2025-06-09T23:11:33.253215
1361,in_camp_0023,comment_170385,This demo video is amazing! Excited to see how AI can elevate my brand!,0.9,user001,1,0,2025-06-02T08:15:08.766920
1362,in_camp_0023,comment_727150,Interesting concepts presented here. I might try some of these strategies.,0.5,user456,9,0,2025-05-30T03:21:39.188421
1363,in_camp_0023,comment_632683,AI is the future! Can't wait to implement these ideas in my business.,0.85,user789,1,3,2025-06-02T02:41:29.058292
1364,in_camp_0023,comment_908713,Not sure if AI is the right fit for my brand at this stage.,0.2,user234,22,2,2025-06-03T03:25:24.462032
1365,in_camp_0023,comment_715435,Seems too gimmicky. I'm skeptical about relying on AI for marketing.,-0.6,user567,1,0,2025-05-25T16:42:57.679573
1366,in_camp_0024,comment_682777,This demo video really shows how creative marketing can be with AI!,0.9,marketingguru,2,3,2025-05-22T03:12:01.929805
1367,in_camp_0024,comment_823378,Interesting approach! I wonder how these AI tools compare to traditional methods.,0.0,curiousmind,2,0,2025-06-03T21:38:38.764702
1368,in_camp_0024,comment_740908,I feel like AI takes away the personal touch in marketing.,-0.5,skeptic2023,1,1,2025-06-13T03:02:35.027714
1369,in_camp_0024,comment_721665,Impressed by the efficiency shown in the video. Excited to learn more!,0.85,futuremarketer,1,0,2025-06-13T17:10:12.426076
1370,in_camp_0024,comment_634835,"Looks promising, but will it really work for small businesses too?",0.2,smallbizowner,1,0,2025-05-23T11:01:11.998747
1371,in_camp_0025,comment_223891,This demo video is incredibly helpful! Can't wait to implement these strategies in my business.,0.9,user456,9,0,2025-05-26T22:29:10.207225
1372,in_camp_0025,comment_673211,"Interesting concepts, but will they really work for small businesses?",0.2,user789,29,3,2025-05-29T21:25:30.229542
1373,in_camp_0025,comment_556274,AI marketing seems overrated to me. How about focusing on traditional methods?,-0.5,user321,16,0,2025-06-10T11:47:35.642646
1374,in_camp_0025,comment_332810,I love how accessible this information is! Looking forward to the future of marketing.,0.85,user654,3,0,2025-05-18T23:23:20.563250
1375,in_camp_0025,comment_815619,"I have mixed feelings about AI. It's fascinating, but also a bit scary.",0.1,user987,10,0,2025-06-14T06:54:58.023029
1376,in_camp_0026,comment_238517,Excited to see how AI can improve lead generation for our market!,0.9,businessbooster,53,0,2025-05-19T10:21:53.316616
1377,in_camp_0026,comment_431668,AI is the future. Looking forward to learning more about its applications!,0.85,techsavvy,29,2,2025-06-07T01:30:30.439078
1378,in_camp_0026,comment_245093,"Interesting concept, but how practical is it for small businesses?",0.0,curiousmind,11,2,2025-06-04T11:49:16.531305
1379,in_camp_0026,comment_832784,Hoping this won’t just be another trend that fades away.,-0.3,skeptic101,22,0,2025-06-10T23:37:32.371890
1380,in_camp_0026,comment_543475,I wonder if this will truly address local challenges in lead generation.,0.1,analytical,15,1,2025-06-03T15:17:37.649381
1381,in_camp_0027,comment_823022,This AI tool sounds promising! Excited to see how it can boost our sales strategy.,0.8,salesguru,20,0,2025-05-19T15:39:02.896603
1382,in_camp_0027,comment_739844,"Interesting concept, but I wonder how accurate these predictions really are.",0.2,curiouscat,25,0,2025-06-15T07:29:35.720401
1383,in_camp_0027,comment_270201,AI powered insights? I'm in! Can't wait to transform my approach.,0.9,techlover,30,1,2025-05-31T10:18:19.020236
1384,in_camp_0027,comment_567771,Seems like a bit of a gamble. AI isn't always reliable.,-0.3,skepticalbuyer,40,0,2025-06-08T08:36:38.735446
1385,in_camp_0027,comment_870784,Can anyone share their experiences with this? I'm curious if it truly optimizes sales.,0.5,diggingdeeper,36,0,2025-05-20T06:51:20.677530
1386,in_camp_0028,comment_770074,This app sounds impressive! Can't wait to see how it enhances my engagement strategy.,0.9,marketingGuru,2,2,2025-06-08T20:38:59.983888
1387,in_camp_0028,comment_397008,Interesting concept! I wonder how it compares to existing lead generation tools.,0.0,curiousCat,12,0,2025-05-22T02:27:53.362096
1388,in_camp_0028,comment_153180,I hope this doesn't replace genuine connections with audiences. Authenticity is key!,-0.5,authenticityMatters,13,0,2025-06-11T12:18:13.996204
1389,in_camp_0028,comment_678765,"Finally, a tool that understands the power of AI in building connections. Count me in!",0.85,techSavvy,13,0,2025-05-23T02:34:40.182595
1390,in_camp_0028,comment_113084,"AI might help, but nothing beats a real human touch in marketing.",-0.3,realTalk,1,2,2025-06-05T23:50:15.501329
1391,in_camp_0029,comment_226970,This sounds like a game changer for small businesses!,0.9,businessbabe,10,1,2025-06-01T20:11:45.161203
1392,in_camp_0029,comment_255326,"Interesting concept, but how do we implement it effectively?",0.0,curiousmind,5,0,2025-05-29T00:09:44.634176
1393,in_camp_0029,comment_522306,AI is the future! Can't wait to see how it transforms our approach.,0.85,techlover,14,0,2025-06-13T08:05:31.492892
1394,in_camp_0029,comment_518397,Not sure if AI can really replace personal connections in sales.,-0.3,skeptic2023,10,0,2025-06-12T18:20:37.780193
1395,in_camp_0029,comment_678046,Excited to explore new lead generation methods with AI!,0.7,innovationfan,28,3,2025-05-27T14:58:57.605582
1396,in_camp_0030,comment_291605,Exciting times ahead for South African businesses! AI is the way to go.,0.9,sibongile_90,8,0,2025-05-25T17:38:44.597768
1397,in_camp_0030,comment_205085,Interesting concept! I'm curious to see how this will impact our market.,0.2,marketer_john,7,0,2025-06-04T14:16:52.051788
1398,in_camp_0030,comment_154106,AI in marketing is overrated. Personal touch is key for our customers.,-0.6,truth_teller,22,0,2025-06-07T01:36:27.048984
1399,in_camp_0030,comment_421444,This could really streamline our lead generation process. Love it!,0.7,techsavvy_za,11,2,2025-06-04T08:07:07.376197
1400,in_camp_0030,comment_676122,Not sure if AI can truly grasp what our clients need. Let's see.,0.1,thoughtful_nelson,9,0,2025-06-11T21:01:15.449245
1401,in_camp_0031,comment_232868,This is exactly what South African SMEs need right now! Excited to see the results.,0.9,user1,5,0,2025-05-23T16:35:43.251909
1402,in_camp_0031,comment_268278,"Interesting concept, but I wonder how it applies to different industries.",0.0,curiousBiz,6,0,2025-05-27T01:48:12.067726
1403,in_camp_0031,comment_349284,I hope this doesn’t replace the human touch in marketing. Balance is key!,-0.5,realist45,9,0,2025-05-21T16:29:45.903562
1404,in_camp_0031,comment_816551,AI-driven strategies sound promising! Can’t wait to give it a try for my business.,0.85,entrepreneurZA,16,3,2025-06-04T11:20:41.812190
1405,in_camp_0031,comment_521609,Not sure if AI can really understand our local market dynamics fully.,-0.3,localCritic,2,0,2025-06-02T02:39:12.668308
